composer,title,labels
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in B-Flat Major, Op. 2 No. 6- II. Prestissimo",Sonata
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in E-Flat Major, Op. 7 No. 1- I. Allegro assai",Sonata
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in E-Flat Major, Op. 7 No. 1- II. Mesto",Ternary
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in E-Flat Major, Op. 7 No. 1- III. Rondeau. Allegro",Rondo
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in C Major, Op. 7 No. 2- I. Presto",Sonata
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in C Major, Op. 7 No. 2- II. Andantino allegretto - Presto - Allegretto",Ternary
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in G Minor, Op. 7 No. 3- I. Allegro con spirito",Sonata
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in G Minor, Op. 7 No. 3- II. Cantabile e lento",Binary
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in G Minor, Op. 7 No. 3- III. Presto",Sonata
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in G Minor, Op. 8 No. 1- I. Allegro con molto spirito",Sonata
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in G Minor, Op. 8 No. 1- II. Andante cantabile",Ternary
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in G Minor, Op. 8 No. 1- III. Presto",Sonata
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in E-Flat Major, Op. 8 No. 2- I. Allegro assai",Sonata
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in E-Flat Major, Op. 8 No. 2- II. Larghetto",Ternary
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in E-Flat Major, Op. 8 No. 2- III. Rondeau. Allegro",Rondo
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in B-Flat Major, Op. 8 No. 3- I. Presto",Sonata
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in B-Flat Major, Op. 8 No. 3- II. Minuetto. Allegro",Ternary
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in B-Flat Major, Op. 8 No. 3- III. Rondeau. Allegretto grazioso",Rondo
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in B-Flat Major, Op. 9 No. 1- I. Allegro assai",Sonata
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in B-Flat Major, Op. 9 No. 1- II. Larghetto",Ternary
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in B-Flat Major, Op. 9 No. 1- III. Rondo. Prestissimo",Rondo
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in C Major, Op. 9 No. 2- I. Allegro assai",Sonata
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in C Major, Op. 9 No. 2- II. Lento",Binary
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in C Major, Op. 9 No. 2- III. Rondo. Allegro spiritoso",Rondo
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in E-Flat Major, Op. 9 No. 3- I. Allegro assai",Sonata
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in E-Flat Major, Op. 9 No. 3- II. Larghetto",Ternary
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in E-Flat Major, Op. 9 No. 3- III. Prestissimo",Sonata
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in A Major, Op. 10 No. 1- I. Allegro con spiritoso",Sonata
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in A Major, Op. 10 No. 1- II. Minuetto. Allegro con molto - Trio",Ternary
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in A Major, Op. 10 No. 1- III. Prestissimo",Sonata
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in D Major, Op. 10 No. 2- I. Andante. Maestoso",Sonata
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in D Major, Op. 10 No. 2- II. Presto",Sonata
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in B-Flat Major, Op. 10 No. 3- I. Presto",Sonata
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in B-Flat Major, Op. 10 No. 3- II. Tempo di minuetto con espressione e andante",Ternary
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in B-Flat Major, Op. 10 No. 3- III. Allegro assai",Sonata
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in E-Flat Major, Op. 11- I. Allegro (Second Version)",Sonata
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in E-Flat Major, Op. 11- II. Larghetto con espressione (Second Version)",Ternary
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in E-Flat Major, Op. 11- III. Rondo. Allegro di molto (Second Version)",Rondo
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in B-Flat Major, Op. 12 No. 1- I. Presto",Sonata
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in B-Flat Major, Op. 12 No. 1- II. Larghetto con espressione",Ternary
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in B-Flat Major, Op. 12 No. 1- III. 'Lindor' with Variations. Allegretto",Variation
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in E-Flat Major, Op. 12 No. 2- I. Presto",Sonata
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in E-Flat Major, Op. 12 No. 2- II. Largo",Ternary
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in E-Flat Major, Op. 12 No. 2- III. Rondo. Allegro assai",Rondo
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in F Major, Op. 12 No. 3- I. Allegro di molto",Sonata
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in F Major, Op. 12 No. 3- II. Largo",Binary
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in F Major, Op. 12 No. 3- III. Rondeau. Allegro",Rondo
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in E-Flat Major, Op. 12 No. 4- I. Allegro",Sonata
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in E-Flat Major, Op. 12 No. 4- II. Lento",Ternary
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in E-Flat Major, Op. 12 No. 4- III. Rondeau. Allegro con spirito",Rondo
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in B-Flat Major, Op. 13 No. 4- I. Allegro con spirito",Sonata
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in B-Flat Major, Op. 13 No. 4- II. Adagio",Ternary
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in B-Flat Major, Op. 13 No. 4- III. Allegro assai",Rondo
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in F Major, Op. 13 No. 5- I. Allegro",Sonata
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in F Major, Op. 13 No. 5- II. Larghetto",Ternary
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in F Major, Op. 13 No. 5- III. Presto",Sonata
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in F Minor, Op. 13 No. 6- I. Allegro agitato",Sonata
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in F Minor, Op. 13 No. 6- II. Largo e sostenuto",Sonata
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in F Minor, Op. 13 No. 6- III. Presto",Sonata
Clementi,"Muzio Clementi, Costantino Mastroprimiano - La Chasse in D Major, Op. 16- I. Allegro",Sonata
Clementi,"Muzio Clementi, Costantino Mastroprimiano - La Chasse in D Major, Op. 16- II. Andante vivace",Ternary
Clementi,"Muzio Clementi, Costantino Mastroprimiano - La Chasse in D Major, Op. 16- III. Allegro assai",Rondo
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in C Major, Op. 20- I. Allegro",Sonata
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in C Major, Op. 20- II. Larghetto con espressione",Ternary
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in C Major, Op. 20- III. Allegro molto",Sonata
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in E-Flat Major, Op. 23 No. 1- I. Allegro molto",Sonata
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in E-Flat Major, Op. 23 No. 1- II. Rondeau. Vivace",Rondo
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in F Major, Op. 23 No. 2- I. Allegro con spirito",Sonata
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in F Major, Op. 23 No. 2- II. Adagio",Ternary
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in F Major, Op. 23 No. 2- III. Rondo. Allegro con spirito",Rondo
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in E-Flat Major, Op. 23 No. 3- I. Allegro con vivacità",Sonata
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in E-Flat Major, Op. 23 No. 3- II. Air with 8 Variations. Allegretto vivace",Variation
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in F Major, Op. 24 No. 1- I. Allegro assai",Sonata
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in F Major, Op. 24 No. 1- II. Adagio",Binary
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in F Major, Op. 24 No. 1- III. Arietta Con variazione. Vivace",Variation
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in B-Flat Major, Op. 24 No. 2- I. Allegro con brio",Sonata
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in B-Flat Major, Op. 24 No. 2- II. Andante quasi allegretto",Binary
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in B-Flat Major, Op. 24 No. 2- III. Rondo. Allegro assai",Rondo
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in C Major, Op. 25 No. 1- I. Allegro di molto",Sonata
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in C Major, Op. 25 No. 1- II. Adagio",Ternary
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in C Major, Op. 25 No. 1- III. Rondeau. Presto",Rondo
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in G Major, Op. 25 No. 2- I. Allegro con brio",Sonata
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in G Major, Op. 25 No. 2- II. Rondo. Un poco allegro",Rondo
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in B-Flat Major, Op. 25 No. 3- I. Allegro",Sonata
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in B-Flat Major, Op. 25 No. 3- II. Rondo. Vivace",Rondo
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in A Major, Op. 25 No. 4- I. Maestoso e cantabile",Sonata
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in A Major, Op. 25 No. 4- II. Molto allegro",Rondo
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in F-Sharp Minor, Op. 25 No. 5- I. Più tosto allegro con espressione",Sonata
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in F-Sharp Minor, Op. 25 No. 5- II. Lento e patetico",Binary
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in F-Sharp Minor, Op. 25 No. 5- III. Presto",Sonata
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in D Major, Op. 25 No. 6- I. Presto",Sonata
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in D Major, Op. 25 No. 6- II. Un poco andante",Ternary
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in D Major, Op. 25 No. 6- III. Rondo. Allegro assai",Rondo
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in F Major, Op. 26- I. Allegro",Sonata
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in F Major, Op. 26- II. Rondeau. Allegretto",Rondo
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in A Major, Op. 33 No. 1- I. Allegro",Sonata
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in A Major, Op. 33 No. 1- II. Presto",Rondo
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in F Major, Op. 33 No. 2- I. Adagio - Allegro con fuoco",Sonata
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in F Major, Op. 33 No. 2- II. Presto",Rondo
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in C Major, Op. 33 No. 3- I. Allegro con spirito",Sonata
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in C Major, Op. 33 No. 3- II. Adagio e cantabile con grand'espressione",Binary
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in C Major, Op. 33 No. 3- III. Presto",Rondo
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in C Major, Op. 34 No. 1- I. Allegro con spirito",Sonata
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in C Major, Op. 34 No. 1- II. Un poco andante, quasi allegretto",Ternary
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in C Major, Op. 34 No. 1- III. Finale. Allegro",Rondo
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in G Minor, Op. 34 No. 2- I. Largo e sostenuto - Allegro con fuoco",Sonata
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in G Minor, Op. 34 No. 2- II. Un poco adagio",Binary
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in G Minor, Op. 34 No. 2- III. Finale. Molto allegro",Sonata
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in C Major, Op. 37 No. 1- I. Allegro di molto",Sonata
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in C Major, Op. 37 No. 1- II. Adagio sostenuto",Ternary
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in C Major, Op. 37 No. 1- III. Finale. Vivace",Rondo
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in G Major, Op. 37 No. 2- I. Allegro",Sonata
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in G Major, Op. 37 No. 2- II. Adagio. In the Solemn Style",Binary
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in G Major, Op. 37 No. 2- III. Allegro con spirito",Rondo
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in D Major, Op. 37 No. 3- I. Allegro",Sonata
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in D Major, Op. 37 No. 3- II. Allegretto vivace",Ternary
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in D Major, Op. 37 No. 3- III. Finale. Presto",Rondo
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in G Major, Op. 40 No. 1- I. Allegro molto vivace",Sonata
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in G Major, Op. 40 No. 1- II. Adagio, sostenuto e cantabile",Rondo
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in G Major, Op. 40 No. 1- III. Allegro. Canone I perpetuo, per moto retto - Canone II perpetuo, per moto contrario",Ternary
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in G Major, Op. 40 No. 1- IV. Finale. Presto",Rondo
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in B Minor, Op. 40 No. 2- I. Molto adagio e sostenuto - Allegro con fuoco e con espressione",Sonata
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in B Minor, Op. 40 No. 2- II. Allegro - Tempo primo - Presto",Sonata
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in D Major, Op. 40 No. 3- I. Adagio molto - Allegro",Sonata
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in D Major, Op. 40 No. 3- II. Adagio con molta espressione",Ternary
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in D Major, Op. 40 No. 3- III. Allegro",Rondo
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in E-Flat Major, Op. 41- I. Allegro ma con grazia",Sonata
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in E-Flat Major, Op. 41- II. Adagio molto e con anima",Ternary
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in E-Flat Major, Op. 41- III. Allegro molto vivace",Sonata
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in B-Flat Major, Op. 46- I. Allegro con brio",Sonata
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in B-Flat Major, Op. 46- II. Adagio cantabile e sostenuto",Ternary
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in B-Flat Major, Op. 46- III. Finale. Allegro con fuoco",Sonata
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in A Major, Op. 50 No. 1- I. Allegro maestoso e con sentimento",Sonata
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in A Major, Op. 50 No. 1- II. Adagio sostenuto e patetico",Ternary
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in A Major, Op. 50 No. 1- III. Allegro vivace",Sonata
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in D Minor, Op. 50 No. 2- I. Allegro non troppo, ma con energia",Sonata
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in D Minor, Op. 50 No. 2- II. Adagio con espressione",Ternary
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in D Minor, Op. 50 No. 2- III. Allegro con fuoco, ma non troppo presto",Sonata
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in G Minor, Op. 50 No. 3 'Didone abbandonata'- I. Largo patetico e sostenuto - Allegro ma non espressione",Sonata
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in G Minor, Op. 50 No. 3 'Didone abbandonata'- II. Adagio dolente",Ternary
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in G Minor, Op. 50 No. 3 'Didone abbandonata'- III. Allegro agitato e con disperazione",Sonata
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in B-Flat Major, Op. 1a No. 2- I. Allegro moderato",Sonata
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in G Major, Op. 1a No. 3- I. Allegretto",Ternary
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in F Major, Op. 1a No. 1- I. Andante",Rondo
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in B-Flat Major, Op. 1a No. 2- II. Andantino grazioso",Ternary
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in A Major, Op. 1a No. 4- I. Larghetto",Ternary
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in A Major, Op. 1a No. 4- II. Tempo di minuetto",Ternary
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in F Major, Op. 1a No. 1- II. Allegro. La Pantoufle avec des variations",Variation
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in B-Flat Major, Op. 1a No. 2- III. Allegro. Air du balet de Mirza avec des Variations",Variation
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in G Major, Op. 1a No. 3- II. Air anglaise avec des variations. 'Black Joke'",Variation
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in A Major, Op. 1a No. 4- I. Larghetto",Sonata
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in G Major, WoO 14- I. Allegro",Sonata
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in G Major, WoO 14- II. Allegro assai",Rondo
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in F Major, WoO 3- I. Vivace",Sonata
Clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in F Major, WoO 3- II. Rondeau. Spiritoso",Rondo
Haydn,"Keyboard Sonata No. 10 in C Major, Hob. XVI, 1 - I. Allegro",Sonata
Haydn,"Keyboard Sonata No. 10 in C Major, Hob. XVI, 1 - II. Adagio",Minuet
Haydn,"Keyboard Sonata No. 10 in C Major, Hob. XVI, 1 - III. Menuet",Minuet
Haydn,"Keyboard Sonata No. 11 in B-Flat Major, Hob. XVI, 2 - I. Moderato",Sonata
Haydn,"Keyboard Sonata No. 11 in B-Flat Major, Hob. XVI, 2 - II. Largo",Binary
Haydn,"Keyboard Sonata No. 11 in B-Flat Major, Hob. XVI, 2 - III. Menuet",Minuet
Haydn,"Keyboard Sonata No. 14 in C Major, Hob. XVI, 3 - I. Allegretto",Sonata
Haydn,"Keyboard Sonata No. 14 in C Major, Hob. XVI, 3 - II. Andante",Sonata
Haydn,"Keyboard Sonata No. 9 in D Major, Hob. XVI, 4 - II. Menuet",Minuet
Haydn,"Keyboard Sonata No. 8 in A Major, Hob. XVI, 5 - II. Menuet",Minuet
Haydn,"Keyboard Sonata No. 13 in G Major, Hob. XVI, 6 - I. Allegro",Binary
Haydn,"Keyboard Sonata No. 13 in G Major, Hob. XVI -6 - III. Adagio","Binary,Minuet"
Haydn,"Keyboard Sonata No. 3 in F Major, Hob. XVI, 9 - II. Menuet",Minuet
Haydn,"Keyboard Sonata No. 6 in C Major, Hob. XVI, 10 - II. Menuet",Minuet
Haydn,"Keyboard Sonata No. 5 in G Major, Hob. XVI, 11 - III. Menuet",Binary
Haydn,"Keyboard Sonata No. 12 in A Major, Hob. XVI, 12 - II. Menuet",Minuet
Haydn,"Keyboard Sonata No. 15 in E Major, Hob. XVI, 13 - I. Moderato",Sonata
Haydn,"Keyboard Sonata No. 15 in E Major, Hob. XVI, 13 - II. Menuet","Minuet,Ternary"
Haydn,"Keyboard Sonata No. 15 in E Major, Hob. XVI, 13 - III. Finale - Presto",Sonata
Haydn,"Keyboard Sonata No. 16 in D Major, Hob. XVI, 14 - I. Allegretto moderato",Sonata
Haydn,"Keyboard Sonata No. 16 in D Major, Hob. XVI, 14 - II. Menuet","Minuet,Ternary"
Haydn,"Keyboard Sonata No. 16 in D Major, Hob. XVI, 14 - III. Finale - Allegro",Binary
Haydn,"Keyboard Sonata in E-Flat Major, Hob. XVI, 16 - I. Andante",Binary
Haydn,"Keyboard Sonata in E-Flat Major, Hob. XVI, 16 - II. Menuetto",Minuet
Haydn,"Keyboard Sonata in E-Flat Major, Hob. XVI, 16 - III. Presto",Minuet
Haydn,"Keyboard Sonata No. 20 in B-Flat Major, Hob. XVI, 18 - I. Allegro moderato",Sonata
Haydn,"Keyboard Sonata No. 20 in B-Flat Major, Hob. XVI, 18 - II. Moderato",Sonata
Haydn,"Keyboard Sonata No. 30 in D Major, Hob. XVI, 19 - I. Moderato",Sonata
Haydn,"Keyboard Sonata No. 30 in D Major, Hob. XVI, 19 - II. Andante",Binary
Haydn,"Keyboard Sonata No. 30 in D Major, Hob. XVI, 19 - III. Finale - Allegro assai",Rondo
Haydn,"Keyboard Sonata No. 33 in C Minor, Hob. XVI, 20 - I. Moderato",Sonata
Haydn,"Keyboard Sonata No. 33 in C Minor, Hob. XVI, 20 - III. Finale - Allegro",Sonata
Haydn,"Keyboard Sonata No. 36 in C Major, Hob. XVI, 21 - I. Allegro",Sonata
Haydn,"Keyboard Sonata No. 36 in C Major, Hob. XVI, 21 - II. Adagio","Minuet,Ternary"
Haydn,"Keyboard Sonata No. 36 in C Major, Hob. XVI, 21 - III. Finale - Presto",Sonata
Haydn,"Keyboard Sonata No. 37 in E Major, Hob. XVI, 22 - I. Allegro moderato",Sonata
Haydn,"Keyboard Sonata No. 37 in E Major, Hob. XVI, 22 - II. Andante","Sonata,Ternary"
Haydn,"Keyboard Sonata No. 37 in E Major, Hob. XVI, 22 - III. Finale - Tempo di menuet",Minuet
Haydn,"Keyboard Sonata No. 38 in F Major, Hob. XVI, 23 - I. Moderato",Sonata
Haydn,"Keyboard Sonata No. 38 in F Major, Hob. XVI, 23 - II. Adagio",Binary
Haydn,"Keyboard Sonata No. 38 in F Major, Hob. XVI, 23 - III. Finale - Presto","Sonata,Rondo"
Haydn,"Keyboard Sonata No. 39 in D Major, Hob. XVI, 24 - I. Allegro",Sonata
Haydn,"Keyboard Sonata No. 39 in D Major, Hob. XVI, 24 - II. Adagio - Finale - Presto","Sonata,Scherzo"
Haydn,"Keyboard Sonata No. 40 in E-Flat Major, Hob. XVI, 25 - I. Moderato",Sonata
Haydn,"Keyboard Sonata No. 40 in E-Flat Major, Hob. XVI, 25 - II. Tempo di menuet",Minuet
Haydn,"Keyboard Sonata No. 41 in A Major, Hob. XVI, 26 - I. Allegro moderato",Sonata
Haydn,"Keyboard Sonata No. 41 in A Major, Hob. XVI, 26 - II. Menuet al rovescio",Minuet
Haydn,"Keyboard Sonata No. 41 in A Major, Hob. XVI, 26 - III. Finale - Presto",Binary
Haydn,"Keyboard Sonata No. 42 in G Major, Hob. XVI, 27 - I. Allegro con brio",Sonata
Haydn,"Keyboard Sonata No. 42 in G Major, Hob. XVI, 27 - II. Menuet",Minuet
Haydn,"Keyboard Sonata No. 42 in G Major, Hob. XVI, 27 - III. Finale - Presto",Variation
Haydn,"Keyboard Sonata No. 43 in E-Flat Major, Hob. XVI, 28 - I. Allegro moderato",Sonata
Haydn,"Keyboard Sonata No. 43 in E-Flat Major, Hob. XVI, 28 - II. Menuet","Minuet,Sonata,Binary"
Haydn,"Keyboard Sonata No. 43 in E-Flat Major, Hob. XVI, 28 - III. Finale - Presto","Variation,Sonata"
Haydn,"Keyboard Sonata No. 44 in F Major, Hob. XVI, 29 - I. Moderato",Sonata
Haydn,"Keyboard Sonata No. 44 in F Major, Hob. XVI, 29 - II. Adagio",Sonata
Haydn,"Keyboard Sonata No. 44 in F Major, Hob. XVI, 29 - III. Tempo di menuet",Ternary
Haydn,"Keyboard Sonata No. 45 in A Major, Hob. XVI, 30 - I. Allegro - Adagio",Sonata
Haydn,"Keyboard Sonata No. 46 in E Major, Hob. XVI, 31 - I. Moderato",Sonata
Haydn,"Keyboard Sonata No. 46 in E Major, Hob. XVI, 31 - III. Finale - Presto",Variation
Haydn,"Keyboard Sonata No. 47 in B Minor, Hob. XVI, 32 - I. Allegro moderato",Sonata
Haydn,"Keyboard Sonata No. 47 in B Minor, Hob. XVI, 32 - II. Menuet",Minuet
Haydn,"Keyboard Sonata No. 47 in B Minor, Hob. XVI, 32 - III. Finale - Presto",Sonata
Haydn,"Keyboard Sonata No. 53 in E Minor, Hob. XVI, 34 - I. Presto",Sonata
Haydn,"Keyboard Sonata No. 53 in E Minor, Hob. XVI, 34 - II. Adagio - Vivace molto innocentemente",Ternary
Haydn,"Keyboard Sonata No. 48 in C Major, Hob. XVI, 35 - I. Allegro con brio",Sonata
Haydn,"Keyboard Sonata No. 48 in C Major, Hob. XVI, 35 - II. Adagio",Binary
Haydn,"Keyboard Sonata No. 48 in C Major, Hob. XVI, 35 - III. Finale - Allegro",Rondo
Haydn,"Keyboard Sonata No. 49 in C-Sharp Minor, Hob. XVI, 36 - I. Moderato",Sonata
Haydn,"Keyboard Sonata No. 49 in C-Sharp Minor, Hob. XVI, 36 - II. Scherzando - Allegro con brio",Rondo
Haydn,"Keyboard Sonata No. 49 in C-Sharp Minor, Hob. XVI, 36 - III. Menuet - Moderato","Minuet,Ternary"
Haydn,"Keyboard Sonata No. 50 in D Major, Hob. XVI, 37 - I. Allegro con brio",Sonata
